,user,drinks_type,order_time,menudf_index
8972,user220,,12,25
8973,user220,Water,11,9
8974,user220,Smoothie,17,18
8975,user220,,17,6
8976,user220,Smoothie,20,22
8977,user220,Coffee,13,7
8978,user220,Water,12,24
8979,user220,Juice,15,13
8980,user30,Water,10,10
8981,user30,Tea,11,23
8982,user30,Smoothie,17,25
8983,user30,,20,24
8984,user30,Coffee,17,13
8985,user30,Juice,13,6
8986,user30,Smoothie,20,4
8987,user30,Coffee,21,14
8988,user30,Tea,21,23
8989,user30,Coffee,10,20
8990,user227,Juice,20,23
8991,user227,Smoothie,21,20
8992,user227,Juice,20,17
8993,user227,Smoothie,20,18
8994,user227,Juice,18,15
8995,user227,Juice,12,20
8996,user227,Tea,15,2
8997,user227,Tea,20,1
8998,user227,Juice,21,6
8999,user227,Tea,15,12
9000,user130,Tea,13,19
9001,user130,Tea,13,21
9002,user130,Coffee,17,0
9003,user130,Juice,14,14
9004,user130,Tea,20,18
9005,user130,Juice,15,2
9006,user130,Juice,16,9
9007,user130,Smoothie,22,12
9008,user130,Juice,19,14
9009,user130,Smoothie,18,18
9010,user117,Tea,9,2
9011,user117,Coffee,17,3
9012,user117,,16,0
9013,user117,Coffee,13,9
9014,user117,Smoothie,13,2
9015,user117,Tea,16,9
9016,user117,Smoothie,22,5
9017,user117,,15,0
9018,user117,Coffee,19,25
9019,user117,Tea,20,1
9020,user50,Juice,22,21
9021,user50,Tea,22,18
9022,user50,Coffee,9,20
9023,user50,Juice,12,21
9024,user50,Tea,18,17
9025,user50,Coffee,9,0
9026,user50,Coffee,19,3
9027,user50,Water,18,15
9028,user50,Coffee,12,24
9029,user50,Juice,11,8
9030,user18,Tea,9,12
9031,user18,Coffee,19,8
9032,user18,Water,16,3
9033,user18,Tea,14,4
9034,user18,Smoothie,20,7
9035,user18,Juice,17,23
9036,user18,Water,18,16
9037,user18,Juice,15,3
9038,user18,Juice,16,22
9039,user18,Juice,10,3
9040,user162,Juice,22,11
9041,user162,Smoothie,20,20
9042,user162,Juice,14,20
9043,user162,Juice,22,20
9044,user162,Coffee,11,5
9045,user162,Tea,15,2
9046,user162,,20,19
9047,user162,,11,11
9048,user162,Coffee,21,8
9049,user162,Coffee,9,1
9050,user313,Smoothie,14,15
9051,user313,Tea,11,6
9052,user313,,17,1
9053,user313,,20,21
9054,user313,Water,14,14
9055,user313,Smoothie,21,5
9056,user313,Juice,16,10
9057,user313,,16,25
9058,user313,Tea,17,6
9059,user313,Water,22,21
9060,user432,Smoothie,18,7
9061,user432,Juice,18,2
9062,user432,Juice,15,2
9063,user432,Water,16,16
9064,user432,Coffee,12,16
9065,user432,Coffee,10,17
9066,user432,Water,17,7
9067,user432,Tea,18,6
9068,user432,Water,9,20
9069,user432,Tea,9,19
9070,user253,Coffee,20,23
9071,user253,,19,23
9072,user253,Tea,21,21
9073,user253,Water,19,3
9074,user253,Smoothie,10,21
9075,user253,Smoothie,14,7
9076,user253,Juice,19,21
9077,user253,Coffee,11,10
9078,user253,Tea,18,0
9079,user253,Juice,14,7
9080,user27,Coffee,14,20
9081,user27,Smoothie,20,11
9082,user27,Water,10,13
9083,user27,Tea,16,23
9084,user27,Coffee,12,2
9085,user27,Water,19,22
9086,user27,Water,19,9
9087,user27,Coffee,22,2
9088,user27,Water,19,17
9089,user27,Juice,9,4
9090,user15,Coffee,10,14
9091,user15,Juice,18,20
9092,user15,Smoothie,18,16
9093,user15,Juice,13,10
9094,user15,,22,22
9095,user15,Tea,10,19
9096,user15,,16,3
9097,user15,,20,14
9098,user15,,18,23
9099,user15,Juice,9,20
9100,user110,Juice,10,6
9101,user110,Smoothie,18,14
9102,user110,,17,11
9103,user110,Smoothie,12,24
9104,user110,Juice,9,24
9105,user110,Smoothie,9,12
9106,user110,Tea,17,22
9107,user110,Tea,17,12
9108,user110,Juice,13,6
9109,user110,,22,16
9110,user316,,11,9
9111,user316,Tea,20,20
9112,user316,Smoothie,16,9
9113,user316,Juice,15,20
9114,user316,Tea,21,8
9115,user316,Coffee,17,17
9116,user316,Smoothie,17,21
9117,user316,Water,14,6
9118,user316,Water,15,5
9119,user316,Juice,21,21
9120,user240,Smoothie,17,5
9121,user240,Tea,10,14
9122,user240,Coffee,15,10
9123,user240,Coffee,21,11
9124,user240,Tea,16,4
9125,user240,,15,24
9126,user240,Smoothie,11,22
9127,user240,Water,16,0
9128,user240,,21,3
9129,user240,Smoothie,9,24
9130,user389,Tea,20,4
9131,user389,Water,20,15
9132,user389,Water,10,5
9133,user389,Smoothie,16,16
9134,user389,,12,2
9135,user389,Coffee,20,0
9136,user389,Tea,12,6
9137,user389,Juice,20,10
9138,user389,Smoothie,13,25
9139,user389,Tea,14,21
9140,user293,,11,21
9141,user293,Smoothie,21,4
9142,user293,Juice,20,7
9143,user293,Coffee,17,4
9144,user293,,11,3
9145,user293,Tea,9,17
9146,user293,Coffee,9,19
9147,user293,Smoothie,10,4
9148,user293,Coffee,14,20
9149,user293,Juice,19,19
9150,user423,Coffee,10,18
9151,user423,Coffee,11,10
9152,user423,,11,22
9153,user423,Water,16,0
9154,user423,Water,20,14
9155,user423,Tea,11,12
9156,user423,Juice,14,1
9157,user423,Tea,18,14
9158,user423,Tea,16,1
9159,user423,,17,23
9160,user249,Juice,19,11
9161,user249,Tea,14,20
9162,user249,Water,13,19
9163,user249,Water,14,10
9164,user249,Water,21,7
9165,user249,,18,3
9166,user249,,15,23
9167,user249,Smoothie,10,5
9168,user249,,22,8
9169,user249,,14,21
9170,user162,,13,21
9171,user162,Water,14,22
9172,user162,Smoothie,20,21
9173,user162,Tea,20,23
9174,user162,Coffee,10,4
9175,user162,Smoothie,17,18
9176,user162,Water,19,2
9177,user162,Juice,14,25
9178,user162,Coffee,14,21
9179,user162,Tea,14,14
9180,user450,Smoothie,11,5
9181,user450,Coffee,19,17
9182,user450,Tea,16,23
9183,user450,Tea,18,4
9184,user450,Coffee,21,7
9185,user450,Tea,9,12
9186,user450,Juice,10,2
9187,user450,Water,12,17
9188,user450,,17,11
9189,user450,Coffee,10,9
9190,user279,Smoothie,20,20
9191,user279,Water,19,7
9192,user279,Coffee,20,10
9193,user279,Coffee,18,11
9194,user279,Juice,20,24
9195,user279,Tea,17,25
9196,user279,Tea,14,9
9197,user279,,12,9
9198,user279,Juice,14,10
9199,user279,Tea,9,24
9200,user81,Water,21,20
9201,user81,,14,1
9202,user81,,19,3
9203,user81,Water,18,22
9204,user81,,16,13
9205,user81,Water,17,19
9206,user81,Tea,14,7
9207,user81,Water,21,21
9208,user81,Coffee,13,11
9209,user81,Water,20,25
9210,user19,Coffee,13,17
9211,user19,,13,17
9212,user19,Coffee,17,16
9213,user19,Water,14,20
9214,user19,Tea,18,0
9215,user19,Smoothie,15,13
9216,user19,,18,24
9217,user19,Tea,13,8
9218,user19,Tea,11,17
9219,user19,Tea,20,17
9220,user56,Smoothie,11,16
9221,user56,Tea,17,5
9222,user56,Juice,22,21
9223,user56,Smoothie,17,16
9224,user56,Tea,16,3
9225,user56,Water,20,17
9226,user56,Water,20,18
9227,user56,,13,14
9228,user56,Tea,12,9
9229,user56,Coffee,12,11
9230,user141,Tea,13,8
9231,user141,Water,13,4
9232,user141,Tea,20,7
9233,user141,Smoothie,20,2
9234,user141,Water,21,3
9235,user141,Smoothie,20,16
9236,user141,,12,3
9237,user141,Juice,18,6
9238,user141,Tea,21,7
9239,user141,,12,12
9240,user265,,14,21
9241,user265,,22,7
9242,user265,,16,12
9243,user265,Water,15,0
9244,user265,Tea,13,25
9245,user265,Coffee,13,12
9246,user265,Smoothie,22,22
9247,user265,Coffee,13,1
9248,user265,Juice,20,21
9249,user265,Coffee,15,6
9250,user327,Juice,14,3
9251,user327,Tea,19,0
9252,user327,Juice,11,25
9253,user327,Water,12,16
9254,user327,Smoothie,22,19
9255,user327,Juice,15,11
9256,user327,,21,3
9257,user327,Tea,16,25
9258,user327,,20,7
9259,user327,,20,24
9260,user257,Juice,14,13
9261,user257,Smoothie,20,4
9262,user257,Water,16,12
9263,user257,,17,1
9264,user257,Coffee,16,6
9265,user257,Juice,22,2
9266,user257,Smoothie,12,11
9267,user257,Coffee,15,13
9268,user257,Water,12,23
9269,user257,,17,23
9270,user278,Coffee,15,13
9271,user278,Coffee,13,2
9272,user278,Smoothie,14,15
9273,user278,Water,18,1
9274,user278,Juice,9,19
9275,user278,Smoothie,16,24
9276,user278,,13,11
9277,user278,Juice,14,8
9278,user278,Tea,9,1
9279,user278,,15,22
9280,user205,,22,24
9281,user205,Water,10,10
9282,user205,Juice,10,7
9283,user205,Tea,15,7
9284,user205,Water,9,11
9285,user205,,22,12
9286,user205,Tea,20,7
9287,user205,,19,0
9288,user205,,13,13
9289,user205,Water,14,3
9290,user459,Coffee,19,1
9291,user459,Water,20,13
9292,user459,Water,14,21
9293,user459,Tea,10,25
9294,user459,Tea,10,0
9295,user459,Juice,18,22
9296,user459,,22,8
9297,user459,Juice,18,14
9298,user459,Juice,15,19
9299,user459,Smoothie,14,12
9300,user463,Water,12,18
9301,user463,Juice,13,4
9302,user463,,18,18
9303,user463,Juice,16,25
9304,user463,,13,8
9305,user463,Juice,19,20
9306,user463,Coffee,19,15
9307,user463,Tea,13,15
9308,user463,,17,20
9309,user463,Juice,17,15
9310,user356,Water,13,19
9311,user356,Water,11,14
9312,user356,Water,10,2
9313,user356,Tea,11,14
9314,user356,Smoothie,18,21
9315,user356,,10,24
9316,user356,Tea,16,20
9317,user356,Water,17,22
9318,user356,Smoothie,20,8
9319,user356,Smoothie,17,0
9320,user17,Water,17,18
9321,user17,Smoothie,10,5
9322,user17,Smoothie,22,3
9323,user17,Tea,9,20
9324,user17,Tea,19,6
9325,user17,Water,11,8
9326,user17,Water,9,22
9327,user17,Water,15,18
9328,user17,Tea,19,4
9329,user17,,19,21
9330,user369,Smoothie,20,7
9331,user369,Juice,22,4
9332,user369,Coffee,9,1
9333,user369,Smoothie,18,12
9334,user369,Juice,20,21
9335,user369,Juice,12,6
9336,user369,Smoothie,22,0
9337,user369,Water,17,4
9338,user369,Juice,9,22
9339,user369,Smoothie,16,16
9340,user93,Coffee,19,9
9341,user93,Juice,16,3
9342,user93,Juice,9,3
9343,user93,,17,10
9344,user93,Coffee,16,24
9345,user93,,12,12
9346,user93,Tea,17,17
9347,user93,,18,24
9348,user93,Tea,20,24
9349,user93,,15,21
9350,user202,Tea,16,18
9351,user202,Juice,13,23
9352,user202,,9,0
9353,user202,Coffee,10,19
9354,user202,Water,21,7
9355,user202,,17,22
9356,user202,Coffee,16,24
9357,user202,,11,13
9358,user202,Tea,20,16
9359,user202,Coffee,17,3
9360,user348,,17,4
9361,user348,Tea,16,13
9362,user348,Juice,12,4
9363,user348,,13,10
9364,user348,Tea,16,6
9365,user348,Juice,18,21
9366,user348,Coffee,13,23
9367,user348,Water,9,20
9368,user348,Juice,21,25
9369,user348,,18,23
9370,user121,Juice,21,12
9371,user121,Juice,10,6
9372,user121,Tea,11,9
9373,user121,,20,3
9374,user121,Tea,11,5
9375,user121,Water,19,25
9376,user121,Coffee,11,17
9377,user121,Tea,17,0
9378,user121,Juice,10,8
9379,user121,,17,1
9380,user448,Juice,11,5
9381,user448,Tea,10,7
9382,user448,Coffee,12,6
9383,user448,Smoothie,9,16
9384,user448,,17,25
9385,user448,Water,14,4
9386,user448,Tea,14,10
9387,user448,Water,22,2
9388,user448,Smoothie,21,12
9389,user448,,20,0
9390,user69,Coffee,19,24
9391,user69,Water,10,11
9392,user69,Tea,14,23
9393,user69,,19,17
9394,user69,Water,9,15
9395,user69,Coffee,15,22
9396,user69,Tea,18,17
9397,user69,,11,11
9398,user69,,20,24
9399,user69,Tea,17,11
9400,user407,Smoothie,22,18
9401,user407,Juice,19,17
9402,user407,Tea,22,17
9403,user407,Water,14,24
9404,user407,,20,20
9405,user407,Smoothie,17,7
9406,user407,,22,14
9407,user407,Juice,10,7
9408,user407,Tea,21,22
9409,user407,,21,3
9410,user428,Coffee,19,13
9411,user428,Juice,22,21
9412,user428,Tea,14,0
9413,user428,,21,12
9414,user428,Water,11,6
9415,user428,Coffee,17,3
9416,user428,Tea,11,19
9417,user428,Coffee,22,23
9418,user428,Juice,22,25
9419,user428,Coffee,20,5
9420,user178,Water,11,10
9421,user178,Water,20,10
9422,user178,Coffee,17,10
9423,user178,Tea,12,23
9424,user178,Juice,11,18
9425,user178,Tea,11,25
9426,user178,Coffee,16,9
9427,user178,Tea,14,11
9428,user178,Juice,13,15
9429,user178,Tea,14,6
9430,user334,,17,19
9431,user334,Smoothie,11,24
9432,user334,Smoothie,17,20
9433,user334,Juice,9,23
9434,user334,,22,2
9435,user334,Coffee,13,23
9436,user334,Water,22,14
9437,user334,Juice,14,10
9438,user334,Juice,22,21
9439,user334,Juice,15,14
9440,user377,Juice,19,20
9441,user377,Water,14,15
9442,user377,Water,22,24
9443,user377,Tea,10,5
9444,user377,,19,23
9445,user377,Coffee,21,15
9446,user377,Juice,16,15
9447,user377,Water,10,25
9448,user377,Tea,11,20
9449,user377,Tea,16,24
9450,user45,Juice,17,9
9451,user45,Smoothie,16,4
9452,user45,Tea,14,19
9453,user45,Juice,15,21
9454,user45,Water,16,2
9455,user45,Water,18,19
9456,user45,Coffee,16,12
9457,user45,Tea,12,9
9458,user45,Juice,20,9
9459,user45,Coffee,15,20
9460,user121,,17,4
9461,user121,Smoothie,13,7
9462,user121,Water,14,12
9463,user121,Smoothie,18,15
9464,user121,Coffee,9,17
9465,user121,,21,16
9466,user121,Tea,22,18
9467,user121,Coffee,14,3
9468,user121,Smoothie,14,17
9469,user121,Juice,13,0
9470,user392,Smoothie,14,24
9471,user392,Tea,21,20
9472,user392,Water,19,1
9473,user392,Smoothie,11,1
9474,user392,Smoothie,19,18
9475,user392,,22,20
9476,user392,Tea,14,18
9477,user392,Smoothie,16,17
9478,user392,Smoothie,12,0
9479,user392,,14,22
9480,user115,Juice,13,0
9481,user115,,16,4
9482,user115,Water,9,9
9483,user115,Coffee,9,12
9484,user115,Tea,18,17
9485,user115,Tea,19,15
9486,user115,Coffee,15,23
9487,user115,Smoothie,15,13
9488,user115,Tea,19,22
9489,user115,Smoothie,22,6
9490,user185,Juice,10,25
9491,user185,,16,0
9492,user185,,12,20
9493,user185,Juice,13,5
9494,user185,Tea,11,10
9495,user185,Water,10,25
9496,user185,Coffee,20,7
9497,user185,Water,9,10
9498,user185,Tea,21,21
9499,user185,Coffee,18,23
9500,user228,Juice,16,12
9501,user228,,10,16
9502,user228,Tea,9,2
9503,user228,Smoothie,14,13
9504,user228,,9,19
9505,user228,Tea,10,20
9506,user228,Coffee,18,23
9507,user228,Coffee,10,17
9508,user228,Juice,14,20
9509,user228,,17,20
9510,user307,,11,23
9511,user307,Coffee,12,17
9512,user307,Smoothie,10,15
9513,user307,Water,12,5
9514,user307,,17,19
9515,user307,Water,13,17
9516,user307,Tea,21,14
9517,user307,Tea,12,14
9518,user307,,15,3
9519,user307,Smoothie,16,7
9520,user232,,12,15
9521,user232,Coffee,17,1
9522,user232,Smoothie,20,20
9523,user232,Tea,11,18
9524,user232,Juice,11,3
9525,user232,Smoothie,21,6
9526,user232,,21,23
9527,user232,Juice,12,22
9528,user232,Water,13,2
9529,user232,Water,20,24
9530,user193,Smoothie,17,7
9531,user193,Water,22,23
9532,user193,Water,22,14
9533,user193,Coffee,21,19
9534,user193,Coffee,21,9
9535,user193,Smoothie,10,25
9536,user193,Water,19,8
9537,user193,Smoothie,21,22
9538,user193,Coffee,20,5
9539,user193,Coffee,15,15
9540,user205,Coffee,18,5
9541,user205,Coffee,13,3
9542,user205,Coffee,10,22
9543,user205,Juice,18,15
9544,user205,,10,20
9545,user205,Juice,17,6
9546,user205,Water,9,8
9547,user205,Juice,22,0
9548,user205,Juice,13,19
9549,user205,Smoothie,22,21
9550,user107,Tea,20,12
9551,user107,,14,15
9552,user107,Smoothie,22,13
9553,user107,Coffee,20,15
9554,user107,Coffee,14,5
9555,user107,Coffee,9,18
9556,user107,,17,24
9557,user107,,12,6
9558,user107,Tea,12,19
9559,user107,,22,4
9560,user298,Water,18,23
9561,user298,Smoothie,15,21
9562,user298,Juice,11,15
9563,user298,,21,23
9564,user298,Coffee,21,18
9565,user298,Coffee,22,18
9566,user298,,15,15
9567,user298,,16,12
9568,user298,Water,15,8
9569,user298,Water,17,25
9570,user442,Juice,21,8
9571,user442,Coffee,10,13
9572,user442,Juice,17,13
9573,user442,Tea,19,0
9574,user442,Juice,13,11
9575,user442,,16,14
9576,user442,Water,12,10
9577,user442,Smoothie,21,8
9578,user442,Coffee,14,12
9579,user442,Coffee,22,15
9580,user192,Water,22,12
9581,user192,Juice,19,13
9582,user192,,15,20
9583,user192,Juice,17,5
9584,user192,Water,22,2
9585,user192,Coffee,19,12
9586,user192,Tea,21,16
9587,user192,Tea,9,14
9588,user192,Juice,11,22
9589,user192,,17,3
9590,user243,Juice,15,2
9591,user243,Tea,15,22
9592,user243,,14,24
9593,user243,,12,15
9594,user243,Water,18,20
9595,user243,,16,21
9596,user243,Juice,18,2
9597,user243,Tea,16,3
9598,user243,,10,4
9599,user243,,12,0
9600,user170,Smoothie,10,21
9601,user170,Juice,14,6
9602,user170,Smoothie,20,12
9603,user170,Coffee,9,6
9604,user170,Smoothie,10,0
9605,user170,Coffee,14,5
9606,user170,Smoothie,14,13
9607,user170,Tea,13,6
9608,user170,Smoothie,22,20
9609,user170,Juice,22,11
9610,user182,Coffee,16,8
9611,user182,Water,22,1
9612,user182,Water,17,14
9613,user182,Juice,9,3
9614,user182,Coffee,11,24
9615,user182,Tea,19,23
9616,user182,,20,25
9617,user182,Coffee,12,23
9618,user182,Tea,14,2
9619,user182,Smoothie,10,17
9620,user200,Coffee,15,22
9621,user200,Coffee,14,21
9622,user200,Coffee,21,1
9623,user200,Water,22,11
9624,user200,,17,17
9625,user200,Coffee,10,18
9626,user200,Tea,18,22
9627,user200,Juice,13,22
9628,user200,Coffee,15,5
9629,user200,Tea,15,6
9630,user123,Smoothie,18,6
9631,user123,Water,16,18
9632,user123,,16,13
9633,user123,Coffee,17,20
9634,user123,Tea,20,21
9635,user123,Juice,12,2
9636,user123,,19,1
9637,user123,,18,14
9638,user123,Smoothie,14,21
9639,user123,Water,21,19
9640,user37,Juice,20,20
9641,user37,Water,9,6
9642,user37,Water,14,17
9643,user37,Smoothie,22,1
9644,user37,,10,11
9645,user37,Juice,10,5
9646,user37,Smoothie,12,5
9647,user37,,16,13
9648,user37,Smoothie,19,11
9649,user37,Smoothie,12,2
9650,user239,Water,9,2
9651,user239,Juice,10,16
9652,user239,Smoothie,21,3
9653,user239,Juice,22,14
9654,user239,Smoothie,22,7
9655,user239,,10,21
9656,user239,Coffee,21,21
9657,user239,Smoothie,17,8
9658,user239,Tea,17,17
9659,user239,Coffee,13,19
9660,user177,Tea,12,12
9661,user177,Tea,14,18
9662,user177,Water,22,8
9663,user177,Juice,21,20
9664,user177,Coffee,9,4
9665,user177,Water,10,5
9666,user177,Water,10,19
9667,user177,Tea,9,14
9668,user177,Smoothie,11,0
9669,user177,Juice,15,16
9670,user162,Coffee,14,14
9671,user162,Smoothie,15,19
9672,user162,Coffee,18,10
9673,user162,Tea,15,24
9674,user162,,9,5
9675,user162,,22,9
9676,user162,Water,16,5
9677,user162,,12,13
9678,user162,Smoothie,12,10
9679,user162,Tea,21,11
9680,user327,Water,18,0
9681,user327,Smoothie,20,24
9682,user327,Juice,13,12
9683,user327,Coffee,10,14
9684,user327,Coffee,12,0
9685,user327,Coffee,10,4
9686,user327,Smoothie,10,20
9687,user327,Coffee,9,1
9688,user327,Water,10,20
9689,user327,Juice,18,16
9690,user136,Smoothie,15,8
9691,user136,,16,25
9692,user136,Smoothie,14,21
9693,user136,,17,24
9694,user136,Water,10,9
9695,user136,Juice,19,18
9696,user136,Coffee,18,2
9697,user136,,15,14
9698,user136,Juice,16,7
9699,user136,Tea,20,0
9700,user24,,20,4
9701,user24,Smoothie,21,8
9702,user24,Coffee,14,13
9703,user24,,10,24
9704,user24,Coffee,20,14
9705,user24,Smoothie,16,11
9706,user24,Coffee,20,6
9707,user24,Coffee,10,6
9708,user24,Coffee,14,15
9709,user24,Water,18,1
9710,user103,Coffee,21,0
9711,user103,Smoothie,12,23
9712,user103,Smoothie,12,1
9713,user103,,10,10
9714,user103,Water,11,18
9715,user103,Coffee,12,9
9716,user103,Smoothie,13,11
9717,user103,Tea,13,25
9718,user103,Juice,21,15
9719,user103,,22,7
9720,user292,Juice,18,14
9721,user292,Tea,13,18
9722,user292,Tea,11,25
9723,user292,,13,3
9724,user292,Coffee,17,25
9725,user292,Water,19,19
9726,user292,Smoothie,13,22
9727,user292,Water,14,12
9728,user292,Juice,20,15
9729,user292,Smoothie,11,11
9730,user429,Smoothie,13,12
9731,user429,Smoothie,17,15
9732,user429,,11,4
9733,user429,Water,9,13
9734,user429,,14,24
9735,user429,Water,12,8
9736,user429,Smoothie,13,2
9737,user429,,13,8
9738,user429,Water,13,22
9739,user429,Juice,11,21
9740,user200,Tea,20,19
9741,user200,Juice,13,13
9742,user200,Tea,13,12
9743,user200,,13,14
9744,user200,Smoothie,10,11
9745,user200,Water,18,5
9746,user200,Coffee,22,5
9747,user200,,16,16
9748,user200,Tea,20,20
9749,user200,,9,1
9750,user1,Smoothie,17,19
9751,user1,Coffee,16,25
9752,user1,,12,15
9753,user1,Water,10,1
9754,user1,Water,12,21
9755,user1,Tea,20,2
9756,user1,Coffee,10,24
9757,user1,Coffee,16,20
9758,user1,Juice,21,10
9759,user1,Tea,17,18
9760,user282,,11,21
9761,user282,Tea,9,23
9762,user282,Coffee,22,16
9763,user282,Smoothie,11,11
9764,user282,Tea,11,19
9765,user282,Water,14,0
9766,user282,Water,13,5
9767,user282,Water,19,20
9768,user282,Smoothie,13,25
9769,user282,,22,12
9770,user155,Coffee,21,19
9771,user155,Smoothie,18,16
9772,user155,Juice,22,22
9773,user155,Water,15,3
9774,user155,Smoothie,18,7
9775,user155,,16,9
9776,user155,Tea,14,19
9777,user155,Water,21,0
9778,user155,Juice,9,3
9779,user155,Juice,15,23
9780,user113,,9,20
9781,user113,Water,17,23
9782,user113,,13,7
9783,user113,Juice,9,3
9784,user113,Smoothie,19,24
9785,user113,Coffee,20,7
9786,user113,Water,12,19
9787,user113,Smoothie,20,24
9788,user113,Coffee,10,19
9789,user113,,10,15
9790,user122,Tea,18,13
9791,user122,Smoothie,12,7
9792,user122,Coffee,10,7
9793,user122,Water,13,0
9794,user122,Smoothie,19,4
9795,user122,Water,21,3
9796,user122,Tea,21,19
9797,user122,Coffee,19,5
9798,user122,,13,25
9799,user122,,18,4
9800,user85,Coffee,16,4
9801,user85,Water,17,9
9802,user85,Water,20,2
9803,user85,Tea,12,1
9804,user85,Smoothie,14,11
9805,user85,Juice,17,22
9806,user85,Tea,10,6
9807,user85,Water,20,17
9808,user85,Smoothie,18,11
9809,user85,,10,2
9810,user227,,13,9
9811,user227,Water,9,9
9812,user227,Tea,12,1
9813,user227,Coffee,18,11
9814,user227,Coffee,12,2
9815,user227,Water,9,3
9816,user227,,20,25
9817,user227,Tea,10,15
9818,user227,Water,10,8
9819,user227,Coffee,13,7
9820,user191,Coffee,20,23
9821,user191,Coffee,11,3
9822,user191,Smoothie,18,22
9823,user191,Juice,11,12
9824,user191,Coffee,22,10
9825,user191,Tea,15,17
9826,user191,Smoothie,14,6
9827,user191,Juice,11,9
9828,user191,Coffee,12,1
9829,user191,,14,18
9830,user149,Water,22,25
9831,user149,Smoothie,16,15
9832,user149,Tea,15,20
9833,user149,Tea,10,13
9834,user149,Coffee,19,17
9835,user149,Smoothie,18,13
9836,user149,Juice,16,14
9837,user149,Smoothie,22,20
9838,user149,,21,5
9839,user149,Coffee,10,11
9840,user481,Coffee,14,3
9841,user481,Smoothie,9,14
9842,user481,Tea,19,13
9843,user481,Juice,13,6
9844,user481,Tea,13,21
9845,user481,Tea,17,14
9846,user481,Smoothie,21,20
9847,user481,Smoothie,16,5
9848,user481,Coffee,11,5
9849,user481,Juice,11,24
9850,user280,Juice,12,21
9851,user280,Coffee,13,9
